ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
08793V46FI,56,0,317693.3333333333,267,0
08793Z68XL,60,1,489947.0,16,1
08797B66GQ,32,1,131819.0,278,0
08798M29VE,46,1,609957.3333333334,233,1
08809U58KR,33,1,200416.0,339,0
08811N44RF,49,0,344325.3333333333,48,1
08811Z19PE,49,0,298248.0,143,0
08812J22TU,37,1,328532.0,231,1
08813R50DH,52,0,289426.6666666667,458,1
08817Z42ME,26,1,145373.0,276,0
08819E94WX,52,0,190861.33333333334,447,1
08820X40BA,53,1,410300.0,6,1
08822F76OJ,28,0,327208.0,472,1
08822J42SC,31,1,103476.0,352,0
08825E86UM,41,1,168348.0,266,0
08825Z79PF,41,0,471493.3333333333,183,1
08826A82AA,61,0,457234.6666666667,65,1
08826V59NP,49,1,448449.0,323,1
08830D25GE,39,1,230191.0,370,1
08836X38II,53,0,528760.0,276,1
08837Z81FW,42,1,152845.0,441,0
08839B15CP,61,1,564877.0,751,1
08840B01HY,63,0,170048.0,227,0
08846S08PJ,45,1,376776.0,201,0
08851M18IX,33,0,455365.3333333333,232,1
08852V42MC,44,1,449783.0,231,1
08853H02ST,58,0,155114.66666666666,124,0
08853R45VG,65,0,125824.0,901,0
08854T09RQ,60,1,504125.0,202,0
08856E01ME,26,1,205721.0,17,1
08856P63JB,63,0,274632.0,21,0
08858V15LH,53,0,81672.0,469,0
08859P27YW,56,1,362418.0,158,1
08861Q37QY,34,0,343358.3333333334,249,1
08862D97NX,60,1,222169.0,140,0
08862W30SR,43,0,303221.3333333333,405,1
08866R52QD,37,1,421586.0,153,1
08872G45RT,51,1,342053.0,338,0
08877V20MH,44,0,382053.3333333333,240,0
08879B91LI,55,1,131420.0,185,0
08879G09VM,49,1,764253.3333333334,422,1
08881A60XN,61,0,184469.33333333334,450,1
08884R21PX,64,0,250450.66666666666,325,0
08886W56SA,30,1,218784.0,260,0
08889C44DX,34,0,343950.6666666666,426,0
08893F25AX,42,1,564165.3333333334,55,1
08896M67PE,27,0,420896.0,291,0
08903V63YP,54,0,200352.0,144,0
08906J72NH,33,1,160138.0,516,1
08907J80RY,27,0,243013.33333333334,68,0
08914P44XA,57,0,432322.6666666667,100,0
08917G30CF,53,0,81426.66666666667,47,0
08921R81KU,26,0,382085.3333333333,271,0
08927Z66SL,53,1,83911.0,319,0
08929P62QZ,25,1,158753.0,232,1
08933Q71HT,37,0,281285.3333333333,374,1
08934F62QG,58,0,451173.3333333333,599,1
08935Y55XW,39,0,284304.0,390,1
08938R25AG,58,0,215933.33333333334,474,0
08940P33JH,58,0,427229.3333333333,351,0
08942Y32MC,35,1,122403.0,240,0
08947A01KS,29,0,134272.0,322,0
08948I41DB,44,1,115343.0,339,0
08948W06KJ,52,1,374766.0,769,1
08951M00WE,61,1,388748.0,282,0
08954F09WF,59,0,198400.0,95,0
08954S88JA,60,0,232850.66666666666,388,1
08956B70WN,27,1,213647.0,243,0
08967I85XL,25,1,119180.0,196,1
08974T56ME,38,1,328214.0,410,1
08976V55BU,40,0,398130.6666666667,718,1
08980O18HY,62,0,326232.0,354,0
08981U66NV,27,1,215439.0,213,1
08982R79CP,29,0,144757.33333333334,385,1
08984K16BX,29,0,133421.33333333334,449,1
08987L72RU,31,0,313202.0,377,1
08990L21GF,57,0,494088.0,179,0
08995D05OV,47,0,770941.3333333334,733,1
08996J17NL,29,1,268526.0,489,1
08996L01FZ,28,0,306672.0,286,1
08996S80JD,65,0,160293.33333333334,180,0
09002B36EC,48,1,184665.0,303,0
09002D21MB,50,1,233706.0,497,1
09004Z70OL,32,0,464570.6666666667,227,1
09005F05NP,40,1,292149.0,17,0
09007G25OD,65,0,300634.6666666667,323,0
09017Y60WL,36,0,386621.3333333333,477,1
09019T62OA,58,0,331208.0,202,1
09020C63NP,47,1,466629.0,328,1
09020H22WR,59,0,509352.0,56,0
09020P59XV,60,0,497805.3333333333,621,1
09027T67JO,52,1,202701.0,183,0
09031L46PM,45,0,433880.0,574,1
09032H54FT,44,0,449392.0,361,1
09033C81MI,25,0,359416.0,361,1
09037E57QF,46,1,210240.0,493,1
09041A90II,55,1,82121.0,354,0
09049R93MV,62,0,483688.0,421,1
09060X89PI,25,0,462770.6666666667,228,0
09063X36EW,48,1,792493.3333333334,404,1
09063Y04SW,56,1,757131.0,428,1
09067U84PR,51,0,116786.66666666667,390,0
09069C78DT,29,0,140861.33333333334,413,1
09072R36BO,55,1,474038.0,33,1
09072X67PC,27,1,214912.0,646,0
09073O15UK,29,0,332290.6666666667,363,0
09075B76HV,25,0,291192.0,381,1
09078G18EK,41,1,414454.0,469,1
09085C44KA,50,1,162924.0,391,1
09085V37LJ,43,0,469957.3333333333,344,1
09087C59NR,33,0,209744.0,487,1
09090I85SY,25,1,251786.0,104,1
09091P38CB,35,1,206120.0,223,0
09092Q25XD,28,1,125268.0,293,0
09095X27FS,42,1,432660.0,494,1
09097H49WZ,54,0,483066.6666666667,343,0
09103T34RJ,49,0,285346.6666666667,335,0
09109O25KH,29,1,103521.0,392,1
09118Y40YW,32,0,434941.3333333333,365,1
09127B16QE,27,1,268249.0,149,1
09128B44CU,52,0,311517.3333333333,192,1
09131K81LE,38,1,535026.6666666666,211,1
09131M13HX,29,0,449400.0,363,1
09135C50JU,46,1,724666.6666666666,396,0
09139C49QJ,64,1,419508.0,209,1
09141Y18PU,64,1,718301.0,401,1
09145V63VO,61,1,785002.0,487,1
09150E77OY,57,1,526757.0,571,1
09160S81OA,46,1,294490.0,298,1
09165F57MV,65,0,225736.0,229,0
09165U49AW,59,1,238756.0,272,0
09167P14QR,63,1,619413.0,282,1
09167X99GN,48,1,794661.3333333334,262,1
09169V57PQ,28,1,115993.0,221,0
09173P29GU,36,1,244009.0,259,1
09173V78VY,61,0,228706.66666666666,830,1
09176L94CT,46,0,505352.0,116,0
09176U10BC,63,0,245866.66666666666,872,1
09176Z45UL,52,1,113921.0,250,0
09177U51WR,28,1,141221.0,674,1
09187B82SX,28,0,434906.6666666667,236,0
09190W37ZD,38,1,673426.6666666666,831,1
09191N36LS,34,0,374685.3333333333,495,0
09197E04VS,58,1,73940.0,166,0
09202U17QS,56,0,510941.3333333333,27,0
09202Z81VN,53,0,193122.66666666666,148,0
09206U36OG,64,1,642191.0,311,0
09215L30FJ,33,0,395856.0,353,1
09218Y57XV,49,0,323112.0,453,1
09221X25TU,48,1,416534.0,420,1
09225I29HC,33,1,121756.0,333,0
09229L40EA,36,1,629722.6666666666,528,1
09230U64ZX,32,1,270981.0,248,0
09234T94QP,35,1,159423.0,728,1
09235Q47CX,51,1,516659.0,447,1
09238G27NP,37,1,450406.0,268,1
09238N58JN,32,0,294971.3333333333,400,1
09239B26DG,53,1,327861.0,458,1
09241W37IZ,63,0,375472.0,261,0
09245L32LG,52,0,172349.33333333334,258,0
09259B73KO,54,0,448826.6666666667,470,1
09261P14ST,59,0,358896.0,330,0
09270E41LV,58,0,241896.0,392,1
09272H95BL,31,0,233154.66666666666,360,1
09273G30SX,51,0,87626.66666666667,143,0
09273M65PK,63,0,102861.33333333333,223,0
09273W78QV,64,0,430938.6666666667,494,1
09274Z53QQ,33,0,472480.0,359,1
09275H60OQ,52,0,276037.3333333333,133,1
09276H06QC,32,0,355541.6666666666,252,1
09277E60TC,61,1,84619.0,332,0
09278M45XU,29,1,271163.0,247,0
09279N34XR,50,1,471653.0,430,1
09281S32CP,55,0,294048.0,1005,1
09281Y02TL,32,0,341182.6666666666,318,0
09286E65PK,53,0,471157.3333333333,652,1
09290U03DV,65,0,383504.0,276,0
09308L83UA,41,0,474437.3333333333,384,1
09308S21DS,64,0,225714.66666666666,265,0
09309J47JU,54,1,623932.0,48,1
09309X85UA,34,1,284802.0,342,0
09312F08TG,55,0,208677.33333333334,500,1
09312J54ZJ,38,1,464284.0,447,1
09314K20VW,32,0,193194.66666666666,211,0
09314N57PM,64,0,262864.0,109,1
09317H13VX,25,1,282672.0,223,0
09323N43WE,50,1,346640.0,321,1
09324Q67VG,63,0,387042.6666666667,234,0
09327R59XE,28,0,183661.33333333334,375,1
09335U25FM,26,1,151798.0,105,1
09339L22DZ,60,1,634748.0,312,0
09339Y37EH,34,0,342739.0,125,0
09341M93KI,50,1,171471.0,465,0
09341O31NV,28,1,253687.0,201,1
09344I24YO,26,0,443972.3333333334,297,1
09344K57CD,36,0,715352.0,682,1
09347U38SL,49,1,475972.0,266,1
09349U03CQ,29,0,317549.3333333333,460,0
09350U80AA,52,0,183584.0,28,0
09370D82RN,54,1,648257.0,337,0
09371R26ML,40,1,169872.0,424,1
09376U35IF,27,0,236824.0,239,1
09380S66KX,30,1,123850.0,396,1
09383K21XT,62,1,623708.0,137,0
09383O40OJ,35,0,181445.33333333334,241,1
09387W20PQ,44,1,573672.0,99,1
09388Q77GM,32,0,427611.0,45,0
09390C37UE,29,1,128783.0,423,1
09390C70TY,39,0,715986.6666666666,235,1
09391H81HH,53,1,714953.0,4,0
09393A71SR,57,1,571918.0,190,0
09397R29TH,42,0,281074.6666666667,482,1
09397W33KY,31,1,108763.0,406,1
09398S05PI,59,1,76212.0,610,1
09398V61PP,64,0,291402.6666666667,7,0
09404G28CN,56,0,190264.0,29,0
09404Q72FL,65,0,108354.66666666667,403,1
09406Q91VS,54,0,362192.0,319,0
09407N56PX,42,0,468402.6666666667,199,0
09408D42HC,41,0,458069.3333333333,556,1
09410D74KH,35,1,105414.0,211,0
09411R23HG,51,1,101073.0,500,0
09413B18PX,54,0,509794.6666666667,268,1
09415A04EH,37,1,626229.3333333334,132,1
09416F56XU,55,0,404328.0,81,0
09416S78XG,63,1,624610.0,440,1
09422X88DE,30,1,150638.0,122,0
09425H03SJ,48,1,179728.0,352,0
09426F98WN,32,0,315605.3333333333,212,0
09435U73HN,38,1,282344.0,284,0
09436K35CH,36,0,594264.0,225,1
09436N43DY,39,1,445423.0,167,1
09439V40KQ,25,1,268991.0,403,1
09441E45VC,36,0,365453.3333333333,612,1
09441Z58QP,56,0,227517.33333333334,450,1
09443S62FJ,59,0,246490.66666666666,525,1
09448O46BM,45,1,235593.0,471,0
09456V99VG,37,0,563008.0,396,1
09462F91QR,61,1,709293.0,380,1
09470O59XX,31,1,274989.0,103,0
09473S20XX,38,0,386712.0,443,1
09473T87DZ,31,0,255064.0,53,0
09473W44KC,45,1,231289.0,491,1
09474H27SP,25,0,280450.6666666667,463,1
09476A52VX,28,1,237127.0,422,1
09477M53UD,46,1,695458.6666666666,286,1
09482X91JA,57,1,662320.0,215,0
09484Y77VT,38,0,773802.6666666666,344,0
09491D17CV,29,0,441933.0,212,0
09491S50IG,59,1,698592.0,347,0
09492P20WJ,62,0,187266.66666666666,56,0
09494C21NO,40,1,365881.0,321,0
09495J93FF,57,1,776698.0,206,0
09497I18ZT,63,1,317554.0,386,1
09497V69YT,35,0,384048.0,459,1
09498J04XU,49,1,498831.0,325,1
09500X91GV,30,0,137992.0,314,0
09506U04II,53,0,480709.3333333333,483,1
09511W43ZC,40,0,272522.6666666667,12,0
09512Y28DF,40,1,302409.0,463,1
09514U84GA,50,1,147281.0,306,0
09515W32VX,53,1,613823.0,229,0
09516J04IH,29,0,411101.3333333333,292,0
09520U49LI,32,0,339316.0,308,1
09521M20LK,63,1,285204.0,780,1
09523C46ET,60,0,249901.33333333334,168,0
09524E28GF,51,1,762227.0,593,1
09525A83QU,59,0,350394.6666666667,411,1
09525X00TD,48,1,150767.0,73,0
09528M13GU,31,0,334838.6666666666,407,1
09528V81BG,32,0,377317.3333333333,434,0
09537S75MX,30,0,419172.3333333334,230,1
09538U73QI,52,1,440421.0,480,1
09539E99YQ,40,1,175630.0,406,0
09540L66GK,39,1,246761.0,101,0
09546X72ZW,31,0,259762.66666666666,245,1
09551O59HE,40,0,449733.3333333333,425,1
09552C31PM,57,0,95773.33333333333,360,0
09556I19LF,30,1,278228.0,205,1
09557T49PX,51,0,216768.0,916,1
09557V24UK,52,0,133546.66666666666,470,0
09558B44LA,38,1,587138.6666666666,250,0
09558Z87MR,61,0,255976.0,460,1
09559P36RC,36,1,755602.6666666666,901,1
09560A04FA,27,0,495045.3333333333,99,1
09561M29DS,65,0,175421.33333333334,533,1
09562D48TZ,27,1,241090.0,872,1
09562T66GQ,51,0,470437.3333333333,481,1
09564J67EK,57,1,660379.0,403,1
09566N02DE,30,1,201706.0,145,0
09568H78GK,49,1,468191.0,465,1
09570R29PT,27,0,274584.0,277,1
09572Q76WP,58,0,220344.0,292,1
09573D91VW,61,1,336919.0,443,1
09576V94BS,45,0,788000.0,623,1
09578D86RC,45,1,450586.0,490,1
09580H20TJ,47,1,291813.0,383,1
09584Y50NT,30,0,311543.0,241,1
09586S97JG,47,1,786109.3333333334,204,0
09588O02TA,26,1,135169.0,303,0
09597Y34QU,55,1,773304.0,275,0
09598R72XC,56,1,624392.0,378,0
09598T75WA,28,1,263670.0,374,1
09599H48YT,65,0,108104.0,374,0
09599K34WQ,35,1,208408.0,303,0
09600V52YS,38,1,659109.3333333334,107,1
09607L61PU,46,0,341682.6666666667,385,0
09610Q72ME,57,1,181155.0,172,1
09613C78WJ,57,1,731223.0,41,1
09615R29MA,31,1,223520.0,90,0
09615R81QE,28,1,167511.0,549,1
09620M73XX,32,1,133726.0,957,0
09621K56OZ,53,0,155898.66666666666,212,1
09622E83HR,62,0,351810.6666666667,415,1
09623Q53DB,61,1,682360.0,290,1
09626W46CM,36,1,481049.0,491,1
09633K59JO,57,0,216637.33333333334,363,1
09634W11GN,34,0,387206.0,102,0
09637P02PQ,59,1,440252.0,400,0
09641C55YC,37,1,395941.0,230,0
09642J90AU,40,1,262912.0,368,1
09647L38BT,41,1,318586.0,158,0
09648K30AD,36,0,391125.3333333333,295,1
09649L50ZV,40,1,402530.0,216,0
09654T04PJ,59,0,316634.6666666667,754,1
09655V47AG,57,0,132645.33333333334,111,0
09658P57VN,43,1,305985.0,426,1
09658X85JW,62,1,500854.0,284,1
09659R65DA,40,1,549493.3333333334,103,1
09662U85GL,37,1,215038.0,480,1
09664P68JF,52,1,363992.0,261,1
09666H65KM,47,1,402398.0,475,0
09670K23MM,51,0,425768.0,392,1
09670T85ZF,36,1,446181.0,239,0
09678M60YX,38,0,474136.0,216,1
09679M64WS,60,1,728360.0,243,1
09681L27UG,65,1,482498.0,321,1
09681U70LL,52,1,704340.0,432,0
09683D70NY,43,0,440645.3333333333,138,0
09683U74NB,63,1,158628.0,628,1
09688L56EU,47,0,308552.0,381,1
09689E47CV,50,1,693346.6666666666,473,1
09697Q30IT,37,1,224803.0,437,1
09703M67CY,34,0,247293.33333333334,403,1
09704I49SP,32,0,136954.66666666666,366,1
09708U78DN,36,1,346975.0,275,0
09721C85VM,41,0,400493.3333333333,119,0
09731Z15KK,62,1,553052.0,560,1
09734C48WK,26,0,354269.3333333333,299,1
09737V36RZ,65,0,322672.0,521,1
09738D29LC,56,0,409178.6666666667,281,0
09738D87IB,59,0,395810.6666666667,358,0
09739Y82WK,38,0,412088.0,415,0
09743X61KB,31,0,401578.6666666667,464,1
09744L41YH,42,1,488623.0,448,1
09748A83UF,65,0,321306.6666666667,906,1
09749Q35PN,56,1,425425.0,79,0
09751F71QF,50,1,350424.0,387,1
09751O45SA,43,0,373784.0,58,0
09753N65NG,63,0,190528.0,317,0
09756A55LL,43,1,202417.0,469,0
09759X47DU,56,0,522789.3333333333,168,0
09762Z21MV,33,0,336958.3333333334,314,1
09765C88PQ,39,1,709464.0,648,1
09768Z39BA,34,1,113875.0,77,0
09771E55CZ,37,1,424709.0,251,0
09771K24KC,63,0,163778.66666666666,43,1
09777Y86TT,26,1,218630.0,201,1
09778O18QG,28,1,131771.0,410,0
09779A98MW,40,0,632077.3333333334,253,0
09783Z77WX,44,0,353032.0,765,1
09788I39BE,42,1,416975.0,405,1
09797B47QJ,35,1,278268.0,188,0
09797S28IZ,28,1,299945.0,292,1
09801E16YC,35,0,411090.6666666667,424,0
09801H71QE,50,1,240191.0,398,1
09807X97RP,63,1,623302.0,3,0
09810Q76HJ,63,0,85930.66666666667,397,0
09812U90TD,64,0,339338.6666666667,265,0
09813Y48SR,38,1,359779.0,363,1
09814L74GZ,44,0,393634.6666666667,296,1
09818B04DC,63,1,444667.0,414,1
09820B96QZ,58,0,170357.33333333334,294,0
09820O22RI,43,0,378664.0,872,1
09832C53OZ,48,1,598997.3333333334,1016,1
09835U48KA,43,1,422844.0,319,1
09839J96CS,44,1,247364.0,459,1
09849R75WZ,44,1,686488.0,519,1
09855K89KO,43,0,728706.6666666666,31,0
09857S52JW,62,1,689716.0,249,1
09857V02ZP,62,1,762288.0,157,1
09871G90OP,63,0,225589.33333333334,110,0
09871P82OZ,29,0,287080.0,279,1
09878B77VA,44,1,589784.0,1000,1
09878R58OY,65,0,506888.0,199,1
09879Z65EL,41,0,282032.0,306,0
09880J64SF,52,1,609409.0,318,0
09882N95TM,25,1,124441.0,246,0
09883B32CU,40,1,362890.0,332,0
09884T47BG,54,1,235489.0,269,0
09884Z87IN,54,1,86203.0,314,0
09886N37GA,30,0,326247.3333333334,156,1
09886Y98BW,40,0,356141.3333333333,195,0
09887H78QY,43,0,780013.3333333334,477,1
09888G59EO,42,1,292577.0,212,1
09889F85WT,62,0,282224.0,334,0
09894O43VP,26,0,342978.6666666667,245,0
09901C65KB,56,1,665110.0,168,1
09902A32UC,42,0,424056.0,251,0
09903C70YK,25,0,338896.6666666666,355,0
09904H61GM,30,1,178977.0,364,1
09906H46JZ,54,0,431136.0,21,1
09908V61WQ,54,1,346999.0,287,0
09909G77NW,52,0,168410.66666666666,33,0
09911W32NT,30,0,395496.0,62,1
09913H40WK,51,0,348034.6666666667,472,0
09913Z28QM,36,1,405204.0,453,1
09914H59GB,40,1,338279.0,415,1
09914R36TA,55,0,84693.33333333333,284,0
09914V71RZ,65,1,167962.0,420,1
09915H21JZ,42,1,248134.0,391,1
09916I72MR,52,0,95026.66666666667,375,0
09919I64LQ,56,0,287138.6666666667,114,0
09919O11EC,63,0,365877.3333333333,483,1
09922Y54TD,61,0,353498.6666666667,433,1
09924W70ZH,52,1,646513.0,201,1
09925P73OK,47,1,119888.0,344,0
09930S84IO,27,1,239393.0,433,1
09933V38YF,37,0,415037.3333333333,96,0
09934X89VF,28,0,392844.3333333334,425,1
09935Z96UC,57,0,478600.0,47,1
09937O53UX,62,0,161653.33333333334,486,1
09938A61SD,52,0,225160.0,104,0
09940N59JC,44,1,436264.0,189,1
09940O38VX,40,0,328536.0,411,1
09942W70YG,51,1,484170.0,290,1
09949Q13PW,56,0,244013.33333333334,341,0
09949Q32LE,46,1,384489.0,246,0
09954C59NZ,56,1,414147.0,21,0
09956G04NN,30,1,246691.0,264,1
09956X46WY,56,1,267309.0,83,0
09966Y74WV,38,1,123490.0,268,0
09968C59EP,27,0,339616.0,218,0
09968W29UU,30,1,293911.0,320,0
09976E08JR,53,0,304826.6666666667,459,0
09976P81FK,41,0,404592.0,459,1
09978L75JO,54,1,732680.0,355,1
09978Q58QK,41,0,749584.0,355,1
09981I58MP,51,0,424234.6666666667,447,1
09981K58UZ,38,1,243214.0,280,1
09984J84XI,33,0,182373.33333333334,417,1
09988F62WW,41,1,504842.6666666667,116,1
09988W60LZ,26,1,177643.0,285,0
09990M73WX,65,0,134578.66666666666,179,0
09993P42YY,49,0,745125.3333333334,254,0
09993V94SN,29,0,262701.3333333333,496,1
09997C69MY,60,1,585828.0,330,1
09999D54RL,61,1,308688.0,384,1
10002E82ZK,28,0,192042.66666666666,330,1
10004T50AM,54,1,462520.0,475,1
10007M47NL,58,0,497426.6666666667,444,0
10008B90QS,51,1,220431.0,201,1
10011Z29MZ,34,1,278687.0,996,1
10015I19HX,51,0,85157.33333333333,300,0
10015X68VK,40,0,361149.3333333333,587,0
10017W55MF,53,0,416888.0,329,0
10018X66JK,47,0,326909.3333333333,491,1
10018Z84FG,31,0,419635.6666666666,418,0
10019E04TD,27,0,265152.0,321,1
10023Q20HO,59,0,211693.33333333334,136,1
10025R38YJ,25,1,260415.0,947,1
10029J16PJ,31,0,440874.6666666667,41,1
10035P32JN,59,0,391600.0,487,1
10035U03JC,62,1,678273.0,612,1
10039J74SV,51,0,109533.33333333333,377,0
10040N69FI,29,1,232208.0,453,1
10046I99BE,48,1,153053.0,459,0
10050I89UR,62,0,154290.66666666666,317,0
10050M93JN,57,0,506650.6666666667,287,1
10053X85VK,51,1,595054.0,263,1
10056G62PN,55,1,473344.0,141,1
10057Q13JL,40,0,413218.6666666667,24,0
10059R99DT,42,1,482979.0,420,1
10060K83RE,40,1,396336.0,284,1
10069A75QA,28,0,318613.3333333333,262,1
10074Z82BS,31,1,150463.0,360,0
10075A61ID,35,1,242978.0,372,1
10075Q66JM,64,1,260146.0,940,0
10084M76DM,56,0,106170.66666666667,760,0
10086S50SS,33,0,425166.0,416,0
10090K55ZC,54,1,93488.0,106,0
10092W63RZ,30,1,253025.0,952,1
10101C96NQ,58,1,477854.0,314,0
10101V46KI,25,1,188378.0,1020,1
10101Z73VY,57,0,209512.0,231,1
10103O65TL,37,0,397613.3333333333,263,0
10109K88LS,41,1,352904.0,491,1
10110D34GR,39,1,298359.0,320,0
10111M13NW,65,0,412845.3333333333,250,1
10111S45KW,29,0,154674.66666666666,302,1
10122Q42CI,36,0,398245.3333333333,347,0
10124E77DR,58,0,195848.0,49,0
10124F62RM,55,1,679593.0,201,1
10125S49QH,61,1,485619.0,908,1
10129O12FV,25,1,232276.0,289,0
10129P29FH,64,0,482808.0,249,0
10130C33WU,38,0,298445.3333333333,573,1
10130C96KE,40,1,347241.0,465,1
10131Z48ML,39,1,448560.0,345,1
10132O43NE,60,0,190749.33333333334,815,1
10136R80HQ,64,0,501269.3333333333,348,0
10138I78GX,64,1,566566.0,867,1
10138Q27GB,64,1,714006.0,267,1
10139V61AG,27,1,275246.0,448,1
10140K49RL,56,0,312618.6666666667,408,1
10140S24DC,30,1,235349.0,284,0
10144W69MP,32,0,247117.33333333334,217,0
10147E17DR,40,1,382244.0,472,0
10148H89NG,42,1,387394.0,414,1
10148N15GW,26,1,191594.0,227,1
10153A18VC,44,1,338452.0,237,0
10153E06AA,44,1,181471.0,350,1
10153S44BS,63,0,485594.6666666667,915,0
10155G76KJ,27,0,314162.0,375,1
10157D93CV,53,1,682124.0,432,1
10160T60JS,31,1,153506.0,46,1
10161N26HG,63,0,407517.3333333333,352,0
10166I73OF,55,1,135386.0,216,0
10170Z59LX,63,1,680320.0,330,1
10173K62LQ,45,1,211739.0,398,1
10173P27WI,31,0,385706.6666666667,206,0
10174E60CY,47,0,557477.3333333334,235,1
10177A71UJ,60,1,782101.0,285,0
10177Z78PB,62,1,549979.0,343,0
10179Q49YP,58,1,318320.0,826,1
10180A83NX,30,1,111385.0,214,0
10180S50OH,27,0,367826.6666666667,355,1
10185J55YX,64,0,389552.0,897,1
10187B34CJ,28,0,275597.3333333333,239,1
10191T38ZE,50,1,517432.0,269,1
10192U36GE,40,0,730109.3333333334,325,1
10194O82JE,45,1,327759.0,260,0
10204N75HN,53,0,423245.3333333333,242,0
10208P51AF,59,1,400550.0,438,1
10213M00QO,62,0,143922.66666666666,273,0
10214E48HE,45,0,298018.6666666667,947,1
10215P09GT,34,0,338388.6666666666,397,1
10216A05KP,45,0,268216.0,166,0
10216O27YS,26,0,411130.3333333334,298,0
10217T63CJ,31,1,124770.0,484,1
10218E13MS,53,1,345024.0,302,0
10219P32BZ,50,1,545186.6666666666,208,0
10223F32DP,31,0,303973.3333333333,475,1
10225W38VT,62,0,377074.6666666667,249,1
10227Y26KR,60,0,273288.0,663,1
10228G48VQ,34,1,296344.0,441,1
10229C73MM,63,0,402613.3333333333,229,1
10229S42MD,28,1,113060.0,581,0
10232T34UT,50,1,571656.0,508,1
10233K03IT,31,0,242520.0,478,1
10236E54LL,47,1,285025.0,72,0
10236Z37MT,40,0,452770.6666666667,302,0
10242K02PC,55,0,390677.3333333333,284,0
10243W09HX,34,1,200744.0,388,0
10250D89AQ,25,1,187327.0,303,0
10250E14QH,54,1,247530.0,314,0
10250E42UK,50,1,663717.3333333334,361,1
10259T31PT,60,1,436064.0,37,1
10260I86WW,55,1,770142.0,354,1
10262A45WT,31,1,231178.0,298,1
10264U84XK,54,0,109949.33333333333,366,1
10268E24AJ,32,1,132627.0,561,1
10270S70CX,45,1,159387.0,437,1
10271G16HH,62,1,225351.0,415,1
10272E33OH,53,1,687941.0,292,1
10273K34UQ,37,1,353112.0,441,1
10273Q23LS,58,1,206763.0,580,1
10276M16MJ,65,1,777565.0,207,0
10278B63EE,41,1,413488.0,217,1
10282Z30UQ,59,1,351823.0,615,1
10286M65GE,34,0,474912.0,176,1
10290O03XM,44,0,418128.0,343,1
10292M96PD,38,1,438342.0,403,0
10295A94RY,55,0,159522.66666666666,704,1
10295B06WI,26,1,119312.0,393,1
10298B49YK,31,0,481098.6666666667,259,0
10299M78VX,58,0,358445.3333333333,70,1
10305G06DJ,62,0,318301.3333333333,495,1
10308Y19VO,25,0,388808.0,254,0
10309Z04KL,28,0,403552.6666666666,410,1
10311O41GR,58,0,383080.0,40,0
10311Y83DU,47,1,295124.0,351,1
10316T14CU,51,1,529882.0,401,1
10319U91YH,48,1,271502.0,201,1
10324T44SY,33,1,124926.0,223,0
10324U39VP,49,1,296846.0,398,1
10325E80CV,64,1,90656.0,882,0
10327D81EG,27,1,137998.0,290,0
10329S79TN,32,0,360429.3333333333,248,0
10331N90UA,51,0,193312.0,497,1
10331U17KG,34,0,354778.3333333334,454,1
10335A82EI,45,1,517088.0,259,1
10338E61AZ,46,1,128168.0,399,0
10339C58AE,61,0,217802.66666666666,439,1
10339R49IX,63,1,331948.0,454,1
10344T21OL,56,1,106494.0,391,0
10346F09OM,65,1,668031.0,364,1
10347K50SN,41,0,330208.0,635,1
10347V71PO,29,0,403504.0,182,1
10350N99VV,29,1,205033.0,916,1
10352H26DY,40,1,746781.3333333334,48,0
10354X50LC,46,0,380986.6666666667,739,1
10354Z10XJ,26,0,402284.6666666666,428,1
10355Y06MO,61,1,643046.0,353,0
10356W17MN,56,0,396330.6666666667,362,1
10359D58OF,53,0,203637.33333333334,704,1
10360Q21QU,37,0,539624.0,406,1
10370C07TL,61,1,729669.0,818,1
10371F71SQ,42,0,572250.6666666666,595,1
10375M27NA,45,1,323229.0,388,1
10375M30WM,48,0,408810.6666666667,890,1
10375P46DU,48,0,793061.3333333334,241,1
10377F78FZ,57,1,759362.0,450,1
10384X65NH,61,1,676571.0,98,0
10388M21JD,44,0,391402.6666666667,758,1
10392X17MZ,30,1,187730.0,194,0
10394V22FH,31,1,239697.0,255,1
10397Y46WC,49,0,799274.6666666666,455,1
10398G19RJ,42,1,327398.0,158,1
